time,CH4_emission_manure,CH4_emission_total,temperature_manure,slurry_mass,VFA,pH,SectionID
101,1318.75257370227,1630.29213307666,19.7108498128255,,,,6
102,1631.08821511824,1953.8667830999,19.4553342918113,,,,6
103,2239.63509634054,2571.64748527987,18.4955373580367,,2.66272127697748,,6
103.395833333333,,,,14806.74832,,,6
104,2722.39501747012,3060.4869806696,18.1437938774957,,,,6
105,2848.63746617276,3192.20757267872,18.4510480640553,,,,6
106,3007.39835576629,3357.01594585509,19.2514581298828,,,,6
107,3451.86049172121,3808.0122738462,19.8292231128834,,,,6
108,3765.20782399869,4127.47692872957,20.352766768844,,,,6
109,4080.38391774761,4447.45856520433,20.8479087773076,,,,6
110,4229.27018487601,4600.81721612175,21.7376946569372,,,,6
110.395833333333,,,,21152.4976,,,6
111,4904.47492739412,5279.20218145618,21.5249802200883,,,,6
112,5271.32199687214,5648.4468314724,20.1670636890553,,,,6
113,5719.73258881419,6101.88792543961,19.1582093641493,,,,6
114,5857.69197679076,6244.00696365779,19.6728154387298,,,,6
115,6201.76890985062,6591.57289914252,19.3645681875723,,,,6
116,6124.65167560156,6519.22076673789,18.9865084951895,,,,6
117,5387.83687896923,5787.11813053561,19.1272257486979,,2.66272127697748,7.38,6
117.402777777778,,,,23267.74736,,,6
117.479166666667,,,,23290.8075655087,,,6
117.541666666667,,,,10576.2488,,,6
118,5211.34180400878,5615.28241311129,20.1546503815828,,,,6
119,4687.12931367972,5095.72820751609,20.6507854546441,,,,6
120,4677.48674625285,5090.09587585633,21.2439429389106,,,,6
121,5131.08109669562,5547.47690717293,21.0512884069372,,,,6
122,5140.97769172891,5561.11372799834,20.8009368218316,,,,6
123,5345.1430873143,5768.97294092526,20.3470069941768,,,,6
124,5659.62131448371,6086.32819765544,19.9032418920123,,,,6
125,5916.99669615213,6335.67894364587,19.5976404486762,,,,6
125.416666666667,,,,21152.4976,,,6
126,7118.24097945831,7529.75571180903,19.0055256822374,,,,6
127,7282.63250085044,7697.46953322371,19.0379988945855,,,,6
128,6967.42341333968,7385.53944270177,19.0412760077583,,,,6
129,7211.06460304119,7632.4159967342,19.074791937934,,,,6
130,7320.06607785686,7744.60926677862,19.0895389472114,,,,6
131,8300.46342452566,8726.97145559401,19.2520539686415,,,,6
131.416666666667,,,,27498.24688,,,6
132,7944.88928922773,8372.84715732012,19.0615345255534,,,,6
133,7862.84228436686,8292.89350855946,19.3514100816515,,,,6
134,7483.06171576462,7915.00161461511,19.2413288709852,,,,6
135,,,19.674950527615,,,,6
136,,,19.8696408420139,,,,6
137,7560.22620893634,7998.68642623519,19.6996778361002,,,,6
138,7481.19342758092,7921.17120716591,19.7549418809679,,,,6
138.416666666667,,,,42304.9952,,,6
139,8087.351366633,8529.21616813759,19.5520587836372,,,,6
140,8899.45866511543,9343.17613425952,19.059449089898,,,,6
141,8620.27062105224,9065.80648231765,18.6709622192383,,,,6
142,9828.20633537275,10275.3673197144,18.9419198947483,,,,6
143,10233.95062654,10682.2479006873,18.7865549384223,,,,6
144,10820.7450465942,11269.2549947583,18.5032336086697,,,,6
145,7625.58229782472,8075.08810741384,18.2921577284071,,2.66272127697748,7.55,6
145.4375,,,,50765.99424,,,6
145.46875,,,,50803.6544731109,,,6
145.541666666667,,,,10576.2488,,,6
146,6196.27123480606,6648.25091213632,18.2231893920898,,,,6
147,6387.99774144578,6842.4417916159,18.1744795735677,,,,6
148,5448.54732527389,5905.4460873694,18.4440966118707,,,,6
149,5645.26568667997,6104.66935490086,18.6976260036892,,,,6
150,5625.88193334201,6087.66109330118,18.7892362128364,,,,6
151,6113.94393689305,6578.14856083982,18.7250345865885,,,,6
152,6656.45263356377,7123.07278142572,18.2787087964255,,,,6
153,7338.97004099826,7808.14162095612,16.950130230939,,,,6
154,7532.79212412662,8004.22885290156,17.0278871889468,,,,6
155,7769.93196080658,8243.187696867,16.8783316605179,,,,6
156,7636.94078026046,8111.9806658733,16.9953146701389,,,,6
157,7525.60572120024,8002.36835891365,17.3589749258536,,,,6
158,7639.52065633432,8117.62281002807,18.1067525679977,,,,6
159,7197.11746466168,7675.87711856594,18.228998819987,,2.66272127697748,7.37,6
159.354166666667,,,,31728.7464,,,6
159.4375,,,,31856.3632784354,,,6
159.5,,,,6345.74928,,,6
160,5087.43285124975,5567.10179049037,19.0697868923611,,,,6
161,3654.14186905198,4134.503980045,19.1961444317853,,,,6
162,3974.36633159828,4455.41254973398,19.0149101426866,,,,6
163,4183.81359677548,4663.25367735443,19.2480817102503,,,,6
164,4193.52953518812,4671.70263191693,18.2636567744502,,,,6
165,4397.00425880156,4873.81020718919,18.1180735044126,,,,6
166,4776.58441696189,5251.24484887071,17.8638431258191,,,,6
166.354166666667,,,,23267.74736,,,6
167,5789.65569821985,6263.64493376719,17.0111043972439,,,,6
168,6253.9915565892,6727.3058365633,17.0414921739366,,,,6
169,6812.77696394002,7285.4125314548,17.1374222140842,,,,6
170,7396.86140669825,7868.8145071933,17.0007765254268,,,,6
171,7696.73109015484,8166.2059662634,17.4196511727792,,,,6
172,16885.3807474823,17168.1665160916,17.0016702835648,,,,6
173,17116.3347319399,17224.4646464653,17.8517335792824,,2.66272127697748,,6
173.395833333333,,,,27498.24688,,,6
174,3665.87740176341,3774.37276946479,17.7498451515481,,,,6
175,3591.98272582044,3700.68767597483,17.4289859799985,,,,6
176,3446.72733801521,3555.66054334947,17.5298813431351,,,,6
177,3794.4069948422,3903.53235332083,18.1038726806641,,,,6
178,3994.41033527889,4045.36102391381,18.3137072301794,,,,6
179,3962.08701159325,3989.89347664202,18.3457832166884,,2.66272127697748,7.37,6
179.3125,,,,28325.4794176268,,,6
180,,,17.9477629258898,28325.479,,,6
181,,,17.4195518663194,,,,6
182,,,17.4205449309173,,,,6
183,,,17.7586834264685,,,,6
184,,,17.8462717239945,,,,6
185,,,17.5183121405707,,,,6
186,951.518473317907,1344.23436291967,17.6054117457816,,2.84458720173103,7.02,6
186.5,,,,27498.24688,,,6
187,2368.72669113711,2761.61593623806,17.5462669089988,,,,6
187.416666666667,,,,27498.24688,,,6
188,2505.18799379234,2898.16776972559,16.6901459192347,,,,6
189,4804.68621428037,5197.80805349945,15.9913263617622,,,,6
190,3584.06928723471,3977.24950125023,16.739203310366,,,,6
191,2782.82380968357,3176.09901700214,17.1597661675347,,,,6
192,3218.47010311278,3611.83955401799,17.4223324471933,,,,6
193,3311.5667156459,3705.02965788174,17.8398168041088,,,,6
194,3013.82980712791,3407.112106347,17.0626444498698,,2.84458720173103,,6
194.541666666667,,,,27498.24688,,,6
195,3165.05544261138,3580.86539838415,16.699480726454,,,,6
196,3518.99885829349,4049.48677092168,16.5301632125289,,,,6
197,2964.18307907844,3491.5669540691,16.7496304886429,,,,6
198,4101.75940446001,4625.2427429412,16.9549962474682,,,,6
199,5135.97867535445,5423.77453064148,16.8329486083984,,,,6
200,4991.68352849336,5089.4939811463,16.2815991436994,,,,6
201,4001.85081948119,4221.21876918403,15.87037109375,,,,6
201.333333333333,,,,33843.99616,,,6
202,4305.84770958806,4533.31932759417,15.4843668845848,,,,6
203,4551.64852198876,4786.5986570075,15.1873412633825,,,,6
204,4728.57098637951,4970.92325240031,15.1953850866247,,,,6
205,5738.07550593468,5986.74286395778,15.2135581687645,,,,6
206,5826.19920980184,6080.80033507655,15.1851565212674,,,,6
207,5896.99793417581,6159.36877888303,15.0608248336227,,,,6
208,5007.34473756768,5277.5069645359,14.9142484989873,,2.84458720173103,7.02,6
208.447916666667,,,,40189.74544,,,6
208.489583333333,,,,40226.9094182104,,,6
208.496527777778,,,,10576.2488,,,6
209,4016.99507499526,4294.96564938722,14.8214962655527,,,,6
210,4576.48287682687,4862.23496965321,14.9068998209635,,,,6
211,4562.21477637033,4854.84440466003,15.0219960078487,,,,6
212,3998.38161678106,4297.86241904993,15.022293927228,,,,6
213,3963.3883151543,4269.73437980479,15.0458295581959,,,,6
214,4372.20501753612,4685.33679499787,14.9529780183015,,,,6
215,4458.89776280105,4778.8297450761,14.9195117413556,,,,6
215.534722222222,,,,23267.74736,,,6
216,4360.36066308427,4686.5776720554,14.6054054090712,,,,6
217,3868.62624314849,4200.96863528452,14.5428423394097,,,,6
218,4158.55937798396,4497.50681798941,14.4352934434679,,,,6
219,4356.90390141461,4702.46298946393,14.3393634033203,,,,6
220,4337.28510768896,4689.16444222725,14.1576325819227,,,,6
221,4239.01958728028,4584.61824682288,14.3000380452474,,,,6
222,4100.89259137527,4438.49415730178,13.8534568956163,,2.84458720173103,,6
222.520833333333,,,,35959.24592,,,6
223,4669.33676905036,5012.40190500085,13.6797698974609,,,,6
224,5087.46785026196,5436.01343271656,13.8019168429905,,,,6
225,5133.96577070595,5487.99698369087,13.3901922607422,,,,6
226,5551.62667314694,5911.14873857802,13.210546875,,,,6
227,6038.47703607795,6403.49512184913,13.0806540256076,,,,6
228,6206.90743156293,6577.42664050847,12.9337797715929,,,,6
229,6582.62450307889,6958.45112804246,12.8074619547526,,,,6
229.416666666667,,,,46535.49472,,,6
230,6690.94475952465,7071.57409964291,13.038051554362,,,,6
231,6884.19446699046,7269.30833217541,13.0142180040148,,,,6
232,7147.4873709091,7537.0896385991,12.80865363227,,,,6
233,7064.8363620086,7458.93123469683,12.8652583143446,,,,6
234,7001.23523244284,7399.82687827878,13.3157124159071,,,,6
235,7436.24403856478,7839.33661298213,13.6708323160807,,,,6
236,6406.81871479884,6814.41639820576,13.6015431435088,,2.84458720173103,7.04,6
236.333333333333,,,,57111.74352,,,6
236.416666666667,,,,57239.1682043384,,,6
236.46875,,,,31728.7464,,,6
237,6680.80038664194,7092.9073410735,13.7114983113607,,,,6
238,7436.65750564051,7853.27778956563,13.9924362860786,,,,6
239,6630.07385329652,7050.78572506188,14.2082788764106,,,,6
240,7367.11804767569,7790.65148791388,13.8740133327908,,,,6
241,7110.89031462896,7537.18827630429,13.7526111857096,,,,6
242,7857.08471787676,8286.74174741992,14.1542065090603,,,,6
243,7264.60853149593,7697.74726889226,14.6969411383735,,,,6
243.395833333333,,,,42304.9952,,,6
244,8253.45851278322,8689.22668274777,14.8785974799262,,,,6
245,,,15.0933973524306,,,,6
246,,,15.1849579083478,,,,6
247,,,15.1816807951751,,,,6
248,,,15.2830726906105,,,,6
249,7742.56668225118,8193.87417354567,15.4265705249928,,,,6
249.729166666667,,,,54996.49376,,,6
249.739583333333,,,,10576.2488,,,6
250,5041.30446806973,5494.18298047024,15.6312411385995,,2.84458720173103,7.52333333333333,6
251,5022.86057408008,5477.90353212444,15.7719583921079,,,,6
252,4697.05239323793,5154.26047868526,15.9188326461227,,,,6
253,4965.21127752662,5424.57699985279,15.8885441758898,,,,6
254,4498.60301535152,4960.07727375925,16.0276725260417,,,,6
255,4827.29457360602,5290.90622940065,16.1698793764468,,,,6
256,5149.83793941501,5615.58766295468,16.1647154405382,,,,6
257,5512.11422076608,5980.0026042807,15.3632130036531,,,,6
257.461805555556,,,,27498.24688,,,6
258,5815.28163568258,6284.84502568216,15.5268700493707,,,,6
259,5876.32176224776,6346.89896850593,15.4929072401259,,,,6
260,5915.30179176825,6386.74020978715,15.5149532741971,,,,6
261,6256.69645580469,6728.99591728413,15.4920134819878,,,,6
262,6172.50557402193,6645.66606768839,15.5158470323351,,,,6
263,6592.73070817529,7066.75225299482,15.5730475531684,,,,6
264,6434.52559792175,6908.58760653154,15.5499588012695,,,,6
265,6219.0122028496,6692.99484939518,,,,,6
266,6922.87078343136,7397.71026754158,,,,,6
267,7585.43614460224,8060.94559037298,,,,,6
268,6649.17592451286,7124.68904500823,,,,,6
269,6464.14033020849,6939.13930786493,,,,,6
270,6681.88605981807,7156.37031540185,,,,,6
271,6701.40283307657,7175.37235386274,,,,,6
271.604166666667,,,,52881.244,,,6
272,5187.64823068624,5661.13829496395,,,,,6
273,,,,,,,6
274,,,,,,,6
275,,,,,,,6
276,,,,,,,6
277,,,,,,,6
277.673611111111,,,,16921.99808,,,6
278,,,,,,,6
279,,,,,,,6
280,,,,,2.84458720173103,7.52333333333333,6
280.541666666667,,,,19037.24784,,,6
280.625,,,,19037.24784,,,6
